;OeffentlichesLaden
7915;0.000114122
7916;0.000115128
7917;0.000110599
7918;0.000101442
7919;0.0000888
7920;0.0000823
7921;0.0000802
7922;0.0000786
7923;0.0000776
7924;0.0000768
7925;0.0000765
7926;0.0000764
7927;0.0000748
7928;0.0000758
7929;0.0000785
7930;0.0000855
7931;0.0000927
7932;0.000117511
7933;0.000128142
7934;0.000131014
7935;0.000134758
7936;0.000134608
7937;0.000130273
7938;0.000125571
7939;0.000121948
7940;0.000114001
7941;0.000105056
7942;0.000095
7943;0.0000879
7944;0.0000869
7945;0.0000875
7946;0.0000872
7947;0.0000865
7948;0.0000853
7949;0.0000826
7950;0.0000838
7951;0.0000944
7952;0.000115331
7953;0.000136478
7954;0.000150388
7955;0.000151981
7956;0.000148468
7957;0.000147145
7958;0.000145415
7959;0.000140044
7960;0.000134671
7961;0.000123652
7962;0.00011965
7963;0.000124036
7964;0.000124303
7965;0.000110445
7966;0.0000963
7967;0.0000904
7968;0.000088
7969;0.0000871
7970;0.0000863
7971;0.0000855
7972;0.0000856
7973;0.0000851
7974;0.0000871
7975;0.0000939
7976;0.000110049
7977;0.000132773
7978;0.000150096
7979;0.000154876
7980;0.000150029
7981;0.000147
7982;0.000140753
7983;0.000135936
7984;0.000133332
7985;0.000129543
7986;0.000128285
7987;0.000131307
7988;0.00011912
7989;0.000116983
7990;0.000105949
7991;0.0000987
7992;0.0000972
7993;0.0000977
7994;0.0000978
7995;0.0000964
7996;0.0000959
7997;0.000095
7998;0.0000966
7999;0.000106502
8000;0.000121303
8001;0.000142329
8002;0.000157335
8003;0.000158872
8004;0.000157288
8005;0.000147429
8006;0.000140931
8007;0.000134159
8008;0.000126902
8009;0.000125047
8010;0.000128659
8011;0.000137564
8012;0.000133148
8013;0.0001209
8014;0.000108142
8015;0.000101298
8016;0.000102117
8017;0.000101268
8018;0.000100327
8019;0.000099
8020;0.0000984
8021;0.0000974
8022;0.0000968
8023;0.0000985
8024;0.000111605
8025;0.000130465
8026;0.000147473
8027;0.000156966
8028;0.00015996
8029;0.000153285
8030;0.000153812
8031;0.000150303
8032;0.000147321
8033;0.000138504
8034;0.000128398
8035;0.000133723
8036;0.000128967
8037;0.000116378
8038;0.000100777
8039;0.0000953
8040;0.0000921
8041;0.0000915
8042;0.0000912
8043;0.0000899
8044;0.000089
8045;0.0000881
8046;0.0000929
8047;0.00010067
8048;0.000119645
8049;0.000145704
8050;0.000162879
8051;0.00016356
8052;0.000158202
8053;0.000148959
8054;0.000139396
8055;0.000134551
8056;0.000129895
8057;0.000125498
8058;0.000122699
8059;0.000124897
8060;0.000122847
8061;0.000116814
8062;0.000107359
8063;0.000097
8064;0.0000934
8065;0.0000907
8066;0.0000894
8067;0.0000892
8068;0.0000885
8069;0.0000872
8070;0.0000869
8071;0.0000862
8072;0.0000887
8073;0.0000941
8074;0.000114715
8075;0.000125216
8076;0.000129026
8077;0.000129825
8078;0.000132144
8079;0.0001278
8080;0.000124652
8081;0.000116994
8082;0.000112722
8083;0.000114122
8084;0.000115128
8085;0.000110599
8086;0.000101442
8087;0.0000888
8088;0.0000823
8089;0.0000802
8090;0.0000786
8091;0.0000776
8092;0.0000768
8093;0.0000765
8094;0.0000764
8095;0.0000748
8096;0.0000758
8097;0.0000785
8098;0.0000855
8099;0.0000927
8100;0.000117511
8101;0.000128142
8102;0.000131014
8103;0.000134758
8104;0.000134608
8105;0.000130273
8106;0.000125571
8107;0.000121948
8108;0.000114001
8109;0.000105056
8110;0.000095
8111;0.0000879
8112;0.0000869
8113;0.0000875
8114;0.0000872
8115;0.0000865
8116;0.0000853
8117;0.0000826
8118;0.0000838
8119;0.0000944
8120;0.000115331
8121;0.000136478
8122;0.000150388
8123;0.000151981
8124;0.000148468
8125;0.000147145
8126;0.000145415
8127;0.000140044
8128;0.000134671
8129;0.000123652
8130;0.00011965
8131;0.000124036
8132;0.000124303
8133;0.000110445
8134;0.0000963
8135;0.0000904
8136;0.000088
8137;0.0000871
8138;0.0000863
8139;0.0000855
8140;0.0000856
8141;0.0000851
8142;0.0000871
8143;0.0000939
8144;0.000110049
8145;0.000132773
8146;0.000150096
8147;0.000154876
8148;0.000150029
8149;0.000147
8150;0.000140753
8151;0.000135936
8152;0.000133332
8153;0.000129543
8154;0.000128285
8155;0.000131307
8156;0.00011912
8157;0.000116983
8158;0.000105949
8159;0.0000987
8160;0.0000972
8161;0.0000977
8162;0.0000978
8163;0.0000964
8164;0.0000959
8165;0.000095
8166;0.0000966
8167;0.000106502
8168;0.000121303
8169;0.000142329
8170;0.000157335
8171;0.000158872
8172;0.000157288
8173;0.000147429
8174;0.000140931
8175;0.000134159
8176;0.000126902
8177;0.000125047
8178;0.000128659
8179;0.000137564
8180;0.000133148
8181;0.0001209
8182;0.000108142
8183;0.000101298
8184;0.000102117
8185;0.000101268
8186;0.000100327
8187;0.000099
8188;0.0000984
8189;0.0000974
8190;0.0000968
8191;0.0000985
8192;0.000111605
8193;0.000130465
8194;0.000147473
8195;0.000156966
8196;0.00015996
8197;0.000153285
8198;0.000153812
8199;0.000150303
8200;0.000147321
8201;0.000138504
8202;0.000128398
8203;0.000133723
8204;0.000128967
8205;0.000116378
8206;0.000100777
8207;0.0000953
8208;0.0000921
8209;0.0000915
8210;0.0000912
8211;0.0000899
8212;0.000089
8213;0.0000881
8214;0.0000929
8215;0.00010067
8216;0.000119645
8217;0.000145704
8218;0.000162879
8219;0.00016356
8220;0.000158202
8221;0.000148959
8222;0.000139396
8223;0.000134551
8224;0.000129895
8225;0.000125498
8226;0.000122699
8227;0.000124897
8228;0.000122847
8229;0.000116814
8230;0.000107359
8231;0.000097
8232;0.0000934
8233;0.0000907
8234;0.0000894
8235;0.0000892
8236;0.0000885
8237;0.0000872
8238;0.0000869
8239;0.0000862
8240;0.0000887
8241;0.0000941
8242;0.000114715
8243;0.000125216
8244;0.000129026
8245;0.000129825
8246;0.000132144
8247;0.0001278
8248;0.000124652
8249;0.000116994
8250;0.000112722
8251;0.000114122
8252;0.000115128
8253;0.000110599
8254;0.000101442
8255;0.0000888
8256;0.0000823
8257;0.0000802
8258;0.0000786
8259;0.0000776
8260;0.0000768
8261;0.0000765
8262;0.0000764
8263;0.0000748
8264;0.0000758
8265;0.0000785
8266;0.0000855
8267;0.0000927
8268;0.000117511
8269;0.000128142
8270;0.000131014
8271;0.000134758
8272;0.000134608
8273;0.000130273
8274;0.000125571
8275;0.000121948
8276;0.000114001
8277;0.000105056
8278;0.000095
8279;0.0000879
8280;0.0000869
8281;0.0000875
8282;0.0000872
8283;0.0000865
8284;0.0000853
8285;0.0000826
8286;0.0000838
8287;0.0000944
8288;0.000115331
8289;0.000136478
8290;0.000150388
8291;0.000151981
8292;0.000148468
8293;0.000147145
8294;0.000145415
8295;0.000140044
8296;0.000134671
8297;0.000123652
8298;0.00011965
8299;0.000124036
8300;0.000124303
8301;0.000110445
8302;0.0000963
8303;0.0000904
8304;0.000088
8305;0.0000871
8306;0.0000863
8307;0.0000855
8308;0.0000856
8309;0.0000851
8310;0.0000871
8311;0.0000939
8312;0.000110049
8313;0.000132773
8314;0.000150096
8315;0.000154876
8316;0.000150029
8317;0.000147
8318;0.000140753
8319;0.000135936
8320;0.000133332
8321;0.000129543
8322;0.000128285
8323;0.000131307
8324;0.00011912
8325;0.000116983
8326;0.000105949
8327;0.0000987
8328;0.0000972
8329;0.0000977
8330;0.0000978
8331;0.0000964
8332;0.0000959
8333;0.000095
8334;0.0000966
8335;0.000106502
8336;0.000121303
8337;0.000142329
8338;0.000157335
8339;0.000158872
8340;0.000157288
8341;0.000147429
8342;0.000140931
8343;0.000134159
8344;0.000126902
8345;0.000125047
8346;0.000128659
8347;0.000137564
8348;0.000133148
8349;0.0001209
8350;0.000108142
8351;0.000101298
8352;0.000102117
8353;0.000101268
8354;0.000100327
8355;0.000099
8356;0.0000984
8357;0.0000974
8358;0.0000968
8359;0.0000985
8360;0.000111605
8361;0.000130465
8362;0.000147473
8363;0.000156966
8364;0.00015996
8365;0.000153285
8366;0.000153812
8367;0.000150303
8368;0.000147321
8369;0.000138504
8370;0.000128398
8371;0.000133723
8372;0.000128967
8373;0.000116378
8374;0.000100777
8375;0.0000953
8376;0.0000921
8377;0.0000915
8378;0.0000912
8379;0.0000899
8380;0.000089
8381;0.0000881
8382;0.0000929
8383;0.00010067
8384;0.000119645
8385;0.000145704
8386;0.000162879
8387;0.00016356
8388;0.000158202
8389;0.000148959
8390;0.000139396
8391;0.000134551
8392;0.000129895
8393;0.000125498
8394;0.000122699
8395;0.000124897
8396;0.000122847
8397;0.000116814
8398;0.000107359
8399;0.000097
8400;0.0000934
8401;0.0000907
8402;0.0000894
8403;0.0000892
8404;0.0000885
8405;0.0000872
8406;0.0000869
8407;0.0000862
8408;0.0000887
8409;0.0000941
8410;0.000114715
8411;0.000125216
8412;0.000129026
8413;0.000129825
8414;0.000132144
8415;0.0001278
8416;0.000124652
8417;0.000116994
8418;0.000112722
8419;0.000114122
8420;0.000115128
8421;0.000110599
8422;0.000101442
8423;0.0000888
8424;0.0000823
8425;0.0000802
8426;0.0000786
8427;0.0000776
8428;0.0000768
8429;0.0000765
8430;0.0000764
8431;0.0000748
8432;0.0000758
8433;0.0000785
8434;0.0000855
8435;0.0000927
8436;0.000117511
8437;0.000128142
8438;0.000131014
8439;0.000134758
8440;0.000134608
8441;0.000130273
8442;0.000125571
8443;0.000121948
8444;0.000114001
8445;0.000105056
8446;0.000095
8447;0.0000879
8448;0.0000869
8449;0.0000875
8450;0.0000872
8451;0.0000865
8452;0.0000853
8453;0.0000826
8454;0.0000838
8455;0.0000944
8456;0.000115331
8457;0.000136478
8458;0.000150388
8459;0.000151981
8460;0.000148468
8461;0.000147145
8462;0.000145415
8463;0.000140044
8464;0.000134671
8465;0.000123652
8466;0.00011965
8467;0.000124036
8468;0.000124303
8469;0.000110445
8470;0.0000963
8471;0.0000904
8472;0.000088
8473;0.0000871
8474;0.0000863
8475;0.0000855
8476;0.0000856
8477;0.0000851
8478;0.0000871
8479;0.0000939
8480;0.000110049
8481;0.000132773
8482;0.000150096
8483;0.000154876
8484;0.000150029
8485;0.000147
8486;0.000140753
8487;0.000135936
8488;0.000133332
8489;0.000129543
8490;0.000128285
8491;0.000131307
8492;0.00011912
8493;0.000116983
8494;0.000105949
8495;0.0000987
8496;0.0000972
8497;0.0000977
8498;0.0000978
8499;0.0000964
8500;0.0000959
8501;0.000095
8502;0.0000966
8503;0.000106502
8504;0.000121303
8505;0.000142329
8506;0.000157335
8507;0.000158872
8508;0.000157288
8509;0.000147429
8510;0.000140931
8511;0.000134159
8512;0.000126902
8513;0.000125047
8514;0.000128659
8515;0.000137564
8516;0.000133148
8517;0.0001209
8518;0.000108142
8519;0.000101298
8520;0.000102117
8521;0.000101268
8522;0.000100327
8523;0.000099
8524;0.0000984
8525;0.0000974
8526;0.0000968
8527;0.0000985
8528;0.000111605
8529;0.000130465
8530;0.000147473
8531;0.000156966
8532;0.00015996
8533;0.000153285
8534;0.000153812
8535;0.000150303
8536;0.000147321
8537;0.000138504
8538;0.000128398
8539;0.000133723
8540;0.000128967
8541;0.000116378
8542;0.000100777
8543;0.0000953
8544;0.0000921
8545;0.0000915
8546;0.0000912
8547;0.0000899
8548;0.000089
8549;0.0000881
8550;0.0000929
8551;0.00010067
8552;0.000119645
8553;0.000145704
8554;0.000162879
8555;0.00016356
8556;0.000158202
8557;0.000148959
8558;0.000139396
8559;0.000134551
8560;0.000129895
8561;0.000125498
8562;0.000122699
8563;0.000124897
8564;0.000122847
8565;0.000116814
8566;0.000107359
8567;0.000097
8568;0.0000934
8569;0.0000907
8570;0.0000894
8571;0.0000892
8572;0.0000885
8573;0.0000872
8574;0.0000869
8575;0.0000862
8576;0.0000887
8577;0.0000941
8578;0.000114715
8579;0.000125216
8580;0.000129026
8581;0.000129825
8582;0.000132144
8583;0.0001278
8584;0.000124652
8585;0.000116994
8586;0.000112722
8587;0.000114122
8588;0.000115128
8589;0.000110599
8590;0.000101442
8591;0.0000888
8592;0.0000823
8593;0.0000802
8594;0.0000786
8595;0.0000776
8596;0.0000768
8597;0.0000765
8598;0.0000764
8599;0.0000748
8600;0.0000758
8601;0.0000785
8602;0.0000855
8603;0.0000927
8604;0.000117511
8605;0.000128142
8606;0.000131014
8607;0.000134758
8608;0.000134608
8609;0.000130273
8610;0.000125571
8611;0.000121948
8612;0.000114001
8613;0.000105056
8614;0.000095
8615;0.0000879
8616;0.0000869
8617;0.0000875
8618;0.0000872
8619;0.0000865
8620;0.0000853
8621;0.0000826
8622;0.0000838
8623;0.0000944
8624;0.000115331
8625;0.000136478
8626;0.000150388
8627;0.000151981
8628;0.000148468
8629;0.000147145
8630;0.000145415
8631;0.000140044
8632;0.000134671
8633;0.000123652
8634;0.00011965
8635;0.000124036
8636;0.000124303
8637;0.000110445
8638;0.0000963
8639;0.0000904
8640;0.000088
8641;0.0000871
8642;0.0000863
8643;0.0000855
8644;0.0000856
8645;0.0000851
8646;0.0000871
8647;0.0000939
8648;0.000110049
8649;0.000132773
8650;0.000150096
8651;0.000154876
8652;0.000150029
8653;0.000147
8654;0.000140753
8655;0.000135936
8656;0.000133332
8657;0.000129543
8658;0.000128285
8659;0.000131307
8660;0.00011912
8661;0.000116983
8662;0.000105949
8663;0.0000987
8664;0.0000972
8665;0.0000977
8666;0.0000978
8667;0.0000964
8668;0.0000959
8669;0.000095
8670;0.0000966
8671;0.000106502
8672;0.000121303
8673;0.000142329
8674;0.000157335
8675;0.000158872
8676;0.000157288
8677;0.000147429
8678;0.000140931
8679;0.000134159
8680;0.000126902
8681;0.000125047
8682;0.000128659
8683;0.000137564
8684;0.000133148
8685;0.0001209
8686;0.000108142
8687;0.000101298
8688;0.000102117
8689;0.000101268
8690;0.000100327
8691;0.000099
8692;0.0000984
8693;0.0000974
8694;0.0000968
8695;0.0000985
8696;0.000111605
8697;0.000130465
8698;0.000147473
8699;0.000156966
8700;0.00015996
8701;0.000153285
8702;0.000153812
8703;0.000150303
8704;0.000147321
8705;0.000138504
8706;0.000128398
8707;0.000133723
8708;0.000128967
8709;0.000116378
8710;0.000100777
8711;0.0000953
8712;0.0000921
8713;0.0000915
8714;0.0000912
8715;0.0000899
8716;0.000089
8717;0.0000881
8718;0.0000929
8719;0.00010067
8720;0.000119645
8721;0.000145704
8722;0.000162879
8723;0.00016356
8724;0.000158202
8725;0.000148959
8726;0.000139396
8727;0.000134551
8728;0.000129895
8729;0.000125498
8730;0.000122699
8731;0.000124897
8732;0.000122847
8733;0.000116814
8734;0.000107359
8735;0.000097
8736;0.0000934
8737;0.0000907
8738;0.0000894
8739;0.0000892
8740;0.0000885
8741;0.0000872
8742;0.0000869
8743;0.0000862
8744;0.0000887
8745;0.0000941
8746;0.000114715
8747;0.000125216
8748;0.000129026
8749;0.000129825
8750;0.000132144
8751;0.0001278
8752;0.000124652
8753;0.000116994
8754;0.000112722
8755;0.000114122
8756;0.000115128
8757;0.000110599
8758;0.000101442
8759;0.0000888
