"SVK,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2006"",33736,"							
"SVK,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2007"",33731,"							
"SVK,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2008"",32962,"							
"SVK,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2009"",31715,"							
"SVK,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2010"",32021,"							
"SVK,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2011"",32225,"							
"SVK,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2012"",32235,"							
"SVK,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2013"",32321,"							
"SVK,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2014"",32532,"							
"SVK,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2015"",32799,"							
"SVK,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2016"",33665,"							
"SVK,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2017"",34050,"							
"SVK,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2018"",34699,"							
"SVK,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2019"",34803,"							
"ESP,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""1998"",320972,"							
"ESP,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""1999"",341329,"							
"ESP,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2000"",330263,""B"""							
"ESP,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2001"",336520,"							
"ESP,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2002"",362576,"							
"ESP,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2003"",371137,"							
"ESP,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2004"",383650,"							
"ESP,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2005"",390973,"							
"ESP,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2006"",390306,"							
"ESP,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2007"",402456,"							
"ESP,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2008"",403475,"							
"ESP,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2009"",407444,"							
"ESP,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2010"",392531,"							
"ESP,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2011"",389763,"							
"ESP,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2012"",375576,"							
"ESP,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2013"",370375,"							
"ESP,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2014"",348173,""B"""							
"ESP,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2015"",363942,"							
"ESP,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2016"",377643,"							
"ESP,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2017"",363368,"							
"ESP,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2018"",372744,"							
"SWE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""1998"",108152,"							
"SWE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""1999"",110336,""B"""							
"SWE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2000"",113273,""B"""							
"SWE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2001"",114464,"							
"SWE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2002"",116344,"							
"SWE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2003"",117084,"							
"SWE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2004"",118077,"							
"SWE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2005"",117710,"							
"SWE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2006"",117951,"							
"SWE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2007"",120171,"							
"SWE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2008"",119160,"							
"SWE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2009"",118660,"							
"SWE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2010"",117935,"							
"SWE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2011"",119294,"							
"SWE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2012"",118479,"							
"SWE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2013"",118568,"							
"SWE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2014"",120664,"							
"SWE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2015"",122392,"							
"SWE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2016"",125073,"							
"SWE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2017"",126765,"							
"SWE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2018"",126730.18472015,"							
"SWE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2019"",125405.70155975,"							
"CHE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""1998"",78009,""B"""							
"CHE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""1999"",78973,"							
"CHE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2000"",80499,"							
"CHE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2001"",81109,"							
"CHE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2002"",82003,"							
"CHE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2003"",82774,"							
"CHE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2004"",83587,"							
"CHE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2005"",83937,"							
"CHE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2006"",84783,"							
"CHE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2007"",85757,"							
"CHE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2008"",87626.684209783,"							
"CHE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2009"",90239.259008148,"							
"CHE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2010"",92419.387321189,"							
"CHE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2011"",93400.149412342,"							
"CHE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2012"",94987.570779686,"							
"CHE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2013"",96362.440481672,"							
"CHE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2014"",97720.369848966,"							
"CHE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2015"",99158.08360765,"							
"CHE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2016"",101275.7072384,"							
"CHE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2017"",103104.041618,"							
"CHE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2018"",104331.24281709,"							
"GBR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""1998"",680577.52258647,"							
"GBR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""1999"",688286.68197619,"							
"GBR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2000"",685066.07249072,"							
"GBR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2001"",697936.19970162,"							
"GBR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2002"",719619.46918281,"							
"GBR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2003"",714356.3389006,"							
"GBR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2004"",713486.0591129,"							
"GBR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2005"",709177.57015752,"							
"GBR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2006"",712903.50235211,"							
"GBR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2007"",713789.54196507,"							
"GBR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2008"",709810.86816986,"							
"GBR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2009"",706186.33837958,"							
"GBR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2010"",690422.31784542,"							
"GBR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2011"",686926.39782221,"							
"GBR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2012"",689558.26445574,"							
"GBR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2013"",682226.87529255,"							
"GBR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2014"",693953.35242932,"							
"GBR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2015"",694493.49924388,"							
"GBR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2016"",699864.53629908,"							
"GBR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2017"",707821.5871089,"							
"GBR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2018"",707980.37881486,"							
"ALB,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""1998"",4924,""E"""							
"ALB,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""1999"",5183,""E"""							
"ALB,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2000"",5299,""E"""							
"ALB,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2001"",5370,""E"""							
"ALB,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2002"",6065,""E"""							
"ALB,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2003"",6495,""E"""							
"ALB,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2004"",6481,""E"""							
"ALB,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2005"",6925,""E"""							
"ALB,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2006"",7350,""E"""							
"ALB,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2007"",7040,""E"""							
"ALB,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2008"",6437,""E"""							
"ALB,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2009"",7370,""E"""							
"ALB,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2010"",7905,""E"""							
"ALB,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2011"",7980,""E"""							
"ALB,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2012"",7637,""E"""							
"ALB,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2013"",8650,""E"""							
"BGR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""1998"",12635,"							
"BGR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""1999"",14623,"							
"BGR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2000"",15108,""B"""							
"BGR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2001"",15707,"							
"BGR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2002"",17018,"							
"BGR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2003"",14005,"							
"BGR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2004"",12057,"							
"BGR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2005"",12289,"							
"BGR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2006"",12039,"							
"BGR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2007"",12209,"							
"BGR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2008"",12305,"							
"BGR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2009"",10073,"							
"BGR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2010"",9924,"							
"BGR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2011"",9766,"							
"BGR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2012"",9233,"							
"BGR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2013"",8916,"							
"BGR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2014"",10145,"							
"BGR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2015"",10231,"							
"BGR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2016"",9757,"							
"BGR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2017"",9179,"							
"BGR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2018"",8588,"							
"BGR,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2019"",9175,"							
"LTU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2002"",18542,"							
"LTU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2003"",21976,"							
"LTU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2004"",28939,"							
"LTU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2005"",38060,"							
"LTU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2006"",42755,"							
"LTU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2007"",42289,"							
"LTU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2008"",40943,"							
"LTU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2009"",38437,"							
"LTU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2010"",34917,"							
"LTU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2011"",32308,"							
"LTU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2012"",36578,"							
"LTU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2013"",35846,"							
"LTU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2014"",27038,"							
"LTU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2015"",27322,"							
"LTU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2016"",28215,"							
"LTU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2017"",33835,"							
"LTU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2018"",32702,"							
"MKD,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2000"",6519,""E"""							
"MKD,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2001"",6337,""E"""							
"MKD,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2002"",6591,""E"""							
"MKD,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2003"",6784,""E"""							
"MKD,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2004"",6022,""E"""							
"MKD,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2005"",5722,""E"""							
"MKD,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2006"",5387,""E"""							
"MKD,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2007"",5518,""E"""							
"MKD,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2008"",6000,""E"""							
"MKD,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2009"",6009,""E"""							
"MKD,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2010"",6667,""E"""							
"MKD,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2011"",7530,""E"""							
"MKD,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2012"",7110,""E"""							
"MKD,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2013"",7944,""E"""							
"MKD,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2014"",9243,""E"""							
"MKD,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2015"",9263,""E"""							
"MKD,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2016"",9261,""E"""							
"MKD,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2017"",11499,"							
"MKD,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2018"",11698,"							
"MKD,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2019"",11731,"							
"SVN,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""1998"",22856,"							
"SVN,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""1999"",24212,"							
"SVN,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2000"",23827,"							
"SVN,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2001"",24194,"							
"SVN,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2002"",24626,"							
"SVN,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2003"",24777,"							
"SVN,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2004"",25260,"							
"SVN,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2005"",25571,"							
"SVN,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2006"",26139,"							
"SVN,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2007"",27590,"							
"SVN,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2008"",28024,"							
"SVN,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2009"",28971,"							
"SVN,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2010"",28819,"							
"MNE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2001"",134,"							
"MNE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2002"",121,"							
"MNE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2003"",99,"							
"MNE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2004"",101,"							
"MNE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2005"",85,"							
"MNE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2006"",115,"							
"MNE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2007"",141,"							
"MNE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2008"",123,"							
"MNE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2009"",102,"							
"MNE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2010"",81,"							
"MNE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2011"",80,"							
"MNE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2012"",111,"							
"MNE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2013"",109,"							
"MNE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2014"",108,"							
"MNE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2015"",110,"							
"MNE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2016"",114,"							
"MNE,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2017"",114,"							
"HRV,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""1998"",3964,"							
"HRV,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""1999"",3355,"							
"HRV,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2000"",3331,"							
"HRV,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2001"",3478,"							
"HRV,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2002"",3557,"							
"HRV,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2003"",3717,"							
"HRV,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2004"",3390,"							
"HRV,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2005"",3403,"							
"HRV,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2006"",3537,"							
"HRV,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2007"",3808,"							
"HRV,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2008"",4093,"							
"HRV,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2009"",3438,"							
"HRV,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2010"",3284,"							
"HRV,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2011"",3145,"							
"HRV,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2012"",3249,"							
"HRV,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2013"",3507,"							
"HRV,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2014"",3648,"							
"HRV,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2015"",3377,""B"""							
"HRV,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2016"",3802,"							
"HRV,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2017"",4150,"							
"HRV,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2018"",3843,"							
"HRV,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2019"",4022,"							
"EST,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""1998"",2265,"							
"EST,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""1999"",2222,"							
"EST,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2000"",2630,"							
"EST,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2001"",2720,""B"""							
"EST,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2002"",2603,"							
"EST,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2003"",2573,"							
"EST,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2004"",2714,"							
"EST,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2005"",2938,"							
"EST,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2006"",3112,"							
"EST,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2007"",2909,"							
"EST,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2008"",2676,"							
"EST,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2009"",2336,"							
"EST,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2010"",2266,"							
"EST,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2011"",2260,"							
"EST,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2012"",2490,"							
"EST,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2013"",2619,"							
"EST,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2014"",2569,"							
"EST,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2015"",3315,"							
"EST,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2016"",2995,""B"""							
"EST,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2017"",2929,"							
"EST,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2018"",2924,"							
"EST,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2019"",3240,"							
"LVA,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""1998"",1903,"							
"LVA,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""1999"",2368,"							
"LVA,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2000"",2348,"							
"LVA,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2001"",2305,"							
"LVA,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2002"",2361,"							
"LVA,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2003"",2550,"							
"LVA,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2004"",2655,"							
"LVA,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2005"",2891,"							
"LVA,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2006"",2800,"							
"LVA,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2007"",2644,"							
"LVA,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2008"",2517,"							
"LVA,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2009"",2143,"							
"LVA,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2010"",2311,"							
"LVA,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2011"",2412,"							
"LVA,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2012"",2358,"							
"LVA,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2013"",2325,"							
"LVA,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2014"",2345,"							
"LVA,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2015"",2232,"							
"LVA,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2016"",2187,"							
"LVA,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2017"",2146,"							
"LVA,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2018"",2156,"							
"LVA,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2019"",2191,"							
"ROU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""1998"",8962,"							
"ROU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""1999"",8323,"							
"ROU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2000"",7700,"							
"ROU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2001"",7073,"							
"ROU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2002"",6987,"							
"ROU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2003"",9455,"							
"ROU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2004"",9438,"							
"ROU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2005"",11812,"							
"ROU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2006"",11735,"							
"ROU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2007"",12156,"							
"ROU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2008"",13881,""B"""							
"ROU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2009"",12805,"							
"ROU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2010"",11955,"							
"ROU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2011"",11773,"							
"ROU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2012"",12584,"							
"ROU,""PASSTRANSP"",""ROAD"",""MLN_PKM"",""A"",""2013"",12923,"							
